30366
30175
30244
30033
30193
29727
29337
29303
29091
28457
28435
28609
28791
28129
4130
28214
28070
27678
28177
28001
28146
28162
28690
28732
28743
29529
15654
29470
29676
29740
29627
30059
30099
30377
30534
30980
31163
31395
31348
31619
31879
31882
32128
32339
32248
32346
33089
33140
33676
33707
8864
18014
35123
35744
36032
36533
36906
37711
38126
38405
39027
39513
13904
41346
27975
42370
43076
44172
45333
45872
46568
48032
48958
50438
51797
52719
53897
55564
57620
58655
60596
61853
63663
993
3215
4509
19711
7796
7212
7211
6575
6430
5964
6170
5255
5369
4986
4879
4276
2766
24260
4483
3987
4352
4128
4021
3646
3838
3725
3732
3706
3557
17530
56065
3802
3918
4026
4165
4087
4293
4251
2393
4598
4477
24755
4821
43029
4819
5245
5642
5911
6034
6027
7120
7037
13856
8397
7330
3809
1424
64821
62926
61420
59963
58589
56892
55513
54173
32192
