-0.11917645878104591,-0.23262712121842147,-0.008921589651765448,51061
-0.24860608775889687,0.2589924160102059,-0.021172130666129944,18678
-0.13502226726701735,0.4925516436101551,-0.016378440703987314,51448
-0.12223909403463702,0.49601375302725814,-0.02316950148368937,18488
-0.14421017302779074,0.5819006981823136,-0.03874899386065292,51185
-0.15233281435253243,0.47976847037777476,-0.04181162911424404,18163
-0.16764599062048804,0.5193164125654515,-0.05166532514753722,51000
-0.255130832429591,0.5048021846245195,-0.07749798772130584,18167
-0.21438446775137865,-0.06884271417854831,-0.06391586616190172,50805
-0.1531317626795562,-0.6219812725880061,-0.046738477130890625,17968
-0.2267681668202471,-0.39867521518486193,-0.054062170128608526,50615
-0.09986854087797144,-0.46685213909089046,-0.03768372942462122,17971
-0.28708876551054185,-0.30746194784964803,-0.045273738531347044,50928
-0.1484712307719175,-0.5468801298477716,-0.024767398137736915,17972
-0.15566176571513146,-0.5101285068046781,-0.011052118523828838,50674
-0.25752767741066235,0.18642127630554664,-0.017843179303530896,17839
-0.22290658323963225,0.44381579566170504,-0.015446334322459582,50482
-0.2129197291518351,0.5040032362974958,-0.022903185374681445,17588
-0.10333065029507443,0.5415538076676131,-0.016245282649483352,50287
-0.2783003339132804,0.5865612300899522,-0.06218481145335021,17520
-0.19600865622983193,0.464987926327835,-0.056592173164183815,50162
-0.2002697139739587,0.4993427043898571,-0.05912217619975908,17269
-0.12543488734273212,-0.0021305288720633903,-0.003728425526110933,49911
-0.16804546478399993,-0.485760582830453,-0.05113269292952137,17078
-0.14793859855390168,-0.6076002027015781,-0.043675841877299504,49776
-0.19720707872036758,-0.38762309666103306,-0.04327636771378762,17073
-0.14274543442824716,-0.47111319683501723,-0.029028455881863695,49776
-0.24501082028728988,-0.4186489233604562,-0.016378440703987314,17009
-0.1761681061087416,-0.5482117103928112,-0.015712650431467506,49590
-0.16777914867499202,-0.017044230976507122,-0.011851066850852611,16820
-0.1932123370852487,0.1499359693714611,-0.020639498448114094,49457
-0.17443705140019009,0.5028048138069602,-0.02316950148368937,16818
-0.21225393887931526,0.541686965722117,-0.03528688444354991,49591
-0.11345066243737555,0.5123921937312454,-0.02423476591972107,16500
-0.1751028416727099,0.4992095463353532,-0.0430100516047797,49264
-0.18788601490509024,0.45952844609317256,-0.05179848320204118,16496
-0.20879182946221225,0.20399813950006965,-0.0737695621951949,49264
-0.12423646485219647,-0.10865697247523293,-0.047004793239898555,16180
-0.06937534639656416,-0.6060023060475306,-0.04340952576829158,48888
-0.13568805753953717,-0.47803741566922325,-0.03488741028003802,16248
-0.19108180821318532,-0.3422162000751821,-0.041944787168748006,49016
